gamma,k,fingerprint_length,n_recipients,sk,id,code,embedding_ratio,recipient_id,attribute,rel_delta_mean,rel_delta_std,hellinger_distance,kl_divergence,emd,ks,p_value
2,300,512,20,106,0,tardos,0.5,0,fnlwgt,0.0002668625286224132,0.004418750498347734,0.004554590704163694,8.311521711832616e-05,564.2431436380936,0.003623967322870958,0.9825850353127127
2,300,512,20,106,0,tardos,0.5,0,education,,,0.0003307579639822415,4.3830945222661147e-07,20.152820859310218,,
2,300,512,20,106,0,tardos,0.5,0,education-num,1.637951332374617e-05,0.0002118727727266171,0.00044762070569757994,8.030890231620022e-07,0.0002456926998556574,9.213476244587012e-05,1.0
2,300,512,20,106,0,tardos,0.5,0,marital-status,,,0.024502048563167775,0.001874057606725537,8.428979453947973,,
2,300,512,20,106,0,tardos,0.5,0,occupation,,,0.00417197530320961,6.988572613593372e-05,11.518442308282914,,
2,300,512,20,106,0,tardos,0.5,0,relationship,,,0.008540298819961151,0.0002882109864327635,5.063112312275421,,
2,300,512,20,106,0,tardos,0.5,0,race,,,0.010674284368040987,0.0004509649149120373,7.104142993151316,,
2,300,512,20,106,0,tardos,0.5,0,sex,,,0.001039061004279744,4.32012075774358e-06,0.6823500506741192,,
2,300,512,20,106,0,tardos,0.5,0,capital-gain,0.006638899962907066,0.27172834449526306,0.12721666836262152,0.05923459457368982,663.8833573907436,0.021897361874635313,3.263669240895651e-07
2,300,512,20,106,0,tardos,0.5,0,capital-loss,0.006071129503093567,0.11809708186460868,0.06741446559199195,0.01690500712311818,26.445840115475562,0.014987254691194885,0.0013192842829739201
2,300,512,20,106,0,tardos,0.5,0,hours-per-week,0.00034284159903324443,0.011240211858853691,0.009980233205364581,0.00039740933434540503,0.1722305825988144,0.007401492583151648,0.3328138425083105
2,300,512,20,106,0,tardos,0.5,0,native-country,,,0.015627662700364458,0.0009513460981595262,77.80633272933878,,
2,300,512,20,106,0,tardos,0.5,0,income,,,0.0072939786752176635,0.00021194638311534085,1.0367617702159024,,
2,300,512,20,107,0,tardos,0.5,0,age,0.0010303106540179327,0.000509132343207088,0.0029684174064349305,3.526163714714672e-05,0.07926660729093066,0.003593255735388934,0.9840797654029253
2,300,512,20,107,0,tardos,0.5,0,workclass,,,0.004910824702873957,9.623031435000988e-05,12.422591443751728,,
2,300,512,20,107,0,tardos,0.5,0,fnlwgt,0.00043281400011507836,0.008133455509900142,0.004949735330175817,9.732521085540027e-05,787.0852246552639,0.004146064310064257,0.9412005186396661
2,300,512,20,107,0,tardos,0.5,0,education,,,0.0003307579639822415,4.3830945222661147e-07,20.152820859310218,,
2,300,512,20,107,0,tardos,0.5,0,education-num,5.732829663299318e-05,0.0005445978969393729,0.0007953324998249169,2.5393798386955162e-06,0.0008599244494949857,0.0001842695248917411,1.0
2,300,512,20,107,0,tardos,0.5,0,marital-status,,,0.02509142681759237,0.0019611950044197035,8.423942753600933,,
2,300,512,20,107,0,tardos,0.5,0,occupation,,,0.004431088724018457,7.848654260212101e-05,11.524277509904486,,
2,300,512,20,107,0,tardos,0.5,0,relationship,,,0.008845068355489186,0.00030854748124535146,5.061945271951107,,
2,300,512,20,107,0,tardos,0.5,0,race,,,0.012242051197197443,0.0005924624675113597,7.100887564878229,,
2,300,512,20,107,0,tardos,0.5,0,sex,,,0.0008773567590207369,3.0799396443261223e-06,0.6814901262246246,,
2,300,512,20,107,0,tardos,0.5,0,capital-gain,0.007808396931670555,0.30236415884204193,0.14209059571073993,0.07338369306890546,780.8318847701207,0.022787997911612123,8.923939372442328e-08
2,300,512,20,107,0,tardos,0.5,0,capital-loss,0.006207865161409699,0.11546736921167884,0.066793354179641,0.016618151597324396,27.04146064310062,0.015540063265870208,0.0007612423490983856
2,300,512,20,107,0,tardos,0.5,0,hours-per-week,0.00037700040551834373,0.014048555592926585,0.011082238153565191,0.000490084308556344,0.19074966985043396,0.00915205306962319,0.12996755611708521
2,300,512,20,107,0,tardos,0.5,0,native-country,,,0.0170980270291391,0.0011373500793729467,77.81554620558336,,
2,300,512,20,107,0,tardos,0.5,0,income,,,0.006440452975772318,0.00016532224299146622,1.0367617702159024,,
2,300,512,20,108,0,tardos,0.5,0,age,0.000637791323597883,0.0007967487164933974,0.002529354872508589,2.5570099097502313e-05,0.05411381714320759,0.002518350173520534,0.9999447107537522
2,300,512,20,108,0,tardos,0.5,0,workclass,,,0.0038605611467785583,5.9494425708675556e-05,12.429286569822795,,
2,300,512,20,108,0,tardos,0.5,0,fnlwgt,0.0006203827648793639,0.006829693462825612,0.004621383006421436,8.51344120363261e-05,930.4623629495429,0.004913853997113193,0.8247821572339995
2,300,512,20,108,0,tardos,0.5,0,education,,,0.0011252835987666913,5.098439559193715e-06,20.154540708209208,,
2,300,512,20,108,0,tardos,0.5,0,education-num,5.118597913664757e-05,0.0006015629683634601,0.0007520964514507377,2.270853671353147e-06,0.0007677896870489269,0.0001535579374097847,1.0
2,300,512,20,108,0,tardos,0.5,0,marital-status,,,0.02302822983764271,0.0016699954630263647,8.432541998095882,,
2,300,512,20,108,0,tardos,0.5,0,occupation,,,0.004259537239217578,7.250691842846236e-05,11.521144927981325,,
2,300,512,20,108,0,tardos,0.5,0,relationship,,,0.008016210223206227,0.00025457098089186987,5.067903319922608,,
2,300,512,20,108,0,tardos,0.5,0,race,,,0.013367557281546802,0.000704884915760415,7.102238874727435,,
2,300,512,20,108,0,tardos,0.5,0,sex,,,0.00034623118694029263,4.795605312460458e-07,0.6786646601762846,,
2,300,512,20,108,0,tardos,0.5,0,capital-gain,0.006778712791888216,0.2715889151046261,0.1276992547771739,0.059674075700267115,677.8645004760252,0.022726574736648186,9.774964937806684e-08
2,300,512,20,108,0,tardos,0.5,0,capital-loss,0.006398790273671266,0.12115492795453046,0.07018215336529698,0.01823768942164862,27.87313043211199,0.016062160253063396,0.0004446689243467423
2,300,512,20,108,0,tardos,0.5,0,hours-per-week,2.601083429593654e-05,0.011602385035635964,0.009386503546220077,0.00035167620946981095,0.157396885845029,0.006725837658548589,0.4510418200995925
2,300,512,20,108,0,tardos,0.5,0,native-country,,,0.01653515785404057,0.0010642104524937347,77.7904855501981,,
2,300,512,20,108,0,tardos,0.5,0,income,,,0.006892468677855294,0.00018929590963094947,1.0367617702159024,,
2,300,512,20,109,0,tardos,0.5,0,age,0.0009087264241236971,0.0010933764692484204,0.0030367564905883675,3.6885074306256396e-05,0.06940818770922219,0.003562544147907021,0.9854821264208394
2,300,512,20,109,0,tardos,0.5,0,workclass,,,0.0064393646365267735,0.000165227970664918,12.40772703541046,,
2,300,512,20,109,0,tardos,0.5,0,fnlwgt,0.00035418574923678673,0.006211726594250613,0.00399765330157545,6.363105358423548e-05,646.9135161696524,0.003716102085316808,0.9775219770404487
2,300,512,20,109,0,tardos,0.5,0,education,,,0.0006044093712083243,1.4694948333677718e-06,20.153373667884892,,
2,300,512,20,109,0,tardos,0.5,0,education-num,3.071158748196486e-05,0.000226114470028571,0.00039666700049664907,6.303663711179845e-07,0.00046067381222953665,9.213476244587012e-05,1.0
2,300,512,20,109,0,tardos,0.5,0,marital-status,,,0.02258046521410982,0.0016155301363491368,8.429102300297902,,
2,300,512,20,109,0,tardos,0.5,0,occupation,,,0.004249467958079384,7.21411432288749e-05,11.516353920334142,,
2,300,512,20,109,0,tardos,0.5,0,relationship,,,0.009905413312064865,0.0003858796218384027,5.055741531279751,,
2,300,512,20,109,0,tardos,0.5,0,race,,,0.011091641030330893,0.00048672070311922967,7.101563219802832,,
2,300,512,20,109,0,tardos,0.5,0,sex,,,0.0006002117824222905,1.4413109086214683e-06,0.6800159700254906,,
2,300,512,20,109,0,tardos,0.5,0,capital-gain,0.007958753461187143,0.3051233756646955,0.14396684582458838,0.07528751807669484,795.8673873652493,0.02401646141089031,1.3707617036159421e-08
2,300,512,20,109,0,tardos,0.5,0,capital-loss,0.006295861332980476,0.12243973811893216,0.069385861782319,0.01787560361327796,27.424771966462952,0.01538650532846042,0.0008886438907588911
2,300,512,20,109,0,tardos,0.5,0,hours-per-week,0.00039266958280500006,0.012302570361515257,0.009806715350689749,0.0003837134084724092,0.15862534934430694,0.008445686557538162,0.1947755833790913
2,300,512,20,109,0,tardos,0.5,0,native-country,,,0.01731362657651392,0.001163019810316343,77.79116120512269,,
2,300,512,20,109,0,tardos,0.5,0,income,,,0.005761797117752353,0.0001323657003289222,1.0367617702159024,,
2,450,128,20,100,0,tardos,0.5,0,age,0.0005464979745077382,0.0013314359786334095,0.0022167543423637823,1.9611266617520605e-05,0.04235127913761856,0.0019655415988452107,0.9999999632077614
2,450,128,20,100,0,tardos,0.5,0,workclass,,,0.005329250631171917,0.00011329148228787214,12.422100058352015,,
2,450,128,20,100,0,tardos,0.5,0,fnlwgt,0.00031565128162917486,0.0023445584661700566,0.00594888820627933,0.00013050669432958484,660.6815822609818,0.003255428273087446,0.9950665296367062
2,450,128,20,100,0,tardos,0.5,0,education,,,0.003001929004657408,3.599528867093691e-05,20.16326279905408,,
2,450,128,20,100,0,tardos,0.5,0,education-num,0.00011056171493504982,0.0003075541372305546,0.0017011727241879157,1.154991310339006e-05,0.002026964773809255,0.00039925063726543863,1.0
2,450,128,20,100,0,tardos,0.5,0,marital-status,,,0.0402247255239123,0.00466906631962138,8.393231166118976,,
2,450,128,20,100,0,tardos,0.5,0,occupation,,,0.00450506437610048,8.101869046381609e-05,11.520960658456435,,
2,450,128,20,100,0,tardos,0.5,0,relationship,,,0.008225808098071703,0.0002674261868917828,5.062190964650964,,
2,450,128,20,100,0,tardos,0.5,0,race,,,0.012282252545572971,0.0005962946588263639,7.1034059150517495,,
2,450,128,20,100,0,tardos,0.5,0,sex,,,0.0006233041957179976,1.5543619716338383e-06,0.6801388163754184,,
2,450,128,20,100,0,tardos,0.5,0,capital-gain,0.007665785327734423,0.280677410706878,0.13627103846196922,0.06691598095091926,766.5708669881137,0.02453855839808361,6.001373422781582e-09
2,450,128,20,100,0,tardos,0.5,0,capital-loss,0.0067045806713451495,0.12996019328365943,0.07567886893162784,0.021057705589015305,29.205153404379494,0.01655354565277478,0.0002637792273213791
2,450,128,20,100,0,tardos,0.5,0,hours-per-week,0.0003697925839663948,0.013549128040373396,0.010064232951010298,0.00040408305768552006,0.1726605448235619,0.008107859095236647,0.23357070442493466
2,450,128,20,100,0,tardos,0.5,0,native-country,,,0.01669503931768544,0.0010874630641612276,77.80326157059059,,
2,450,128,20,100,0,tardos,0.5,0,income,,,0.007519711918043938,0.00022524044586475986,1.0367617702159024,,
2,450,128,20,101,0,tardos,0.5,0,age,0.0007757831139277814,0.0007670833579570132,0.0029428667195056956,3.4622825297770155e-05,0.06050182733945535,0.0035318325604250522,0.9867947904567105
2,450,128,20,101,0,tardos,0.5,0,workclass,,,0.005560126295225929,0.00012328297482956272,12.415957740855626,,
2,450,128,20,101,0,tardos,0.5,0,fnlwgt,0.0007366671363851507,0.01067195353573038,0.007236775855333366,0.0002058993956348659,1178.7450938239,0.006510856546174892,0.49299388999595295
2,450,128,20,101,0,tardos,0.5,0,education,,,0.002572760432422966,2.641189901409364e-05,20.161604373330057,,
2,450,128,20,101,0,tardos,0.5,0,education-num,0.00012079891076233196,0.000205061546980573,0.002082878728749617,1.728051894246914e-05,0.002180522711219004,0.00033782746230152927,1.0
2,450,128,20,101,0,tardos,0.5,0,marital-status,,,0.038859287166174795,0.004377891346607595,8.395565246767605,,
2,450,128,20,101,0,tardos,0.5,0,occupation,,,0.004233529679441171,7.156703390047555e-05,11.5091059856884,,
2,450,128,20,101,0,tardos,0.5,0,relationship,,,0.008456151966332901,0.00028288458784043145,5.061453886551396,,
2,450,128,20,101,0,tardos,0.5,0,race,,,0.011349129900198833,0.0005093861136097231,7.104142993151316,,
2,450,128,20,101,0,tardos,0.5,0,sex,,,0.00020768017519096887,1.7251208523109615e-07,0.676821964927367,,
2,450,128,20,101,0,tardos,0.5,0,capital-gain,0.006676849422589617,0.24851781623632388,0.12108573396275839,0.05310933426159401,667.6782654095362,0.024170019348300098,1.0771086170415499e-08
2,450,128,20,101,0,tardos,0.5,0,capital-loss,0.006565835646079442,0.12592522609227394,0.0731999572907042,0.019760041690769874,28.600780074322003,0.016307852952919033,0.0003431567728091952
2,450,128,20,101,0,tardos,0.5,0,hours-per-week,0.0005988759558981371,0.01371955559878611,0.011122771080734412,0.0004933139452281947,0.18350173520469226,0.008875648782285556,0.15286339269493876
2,450,128,20,101,0,tardos,0.5,0,native-country,,,0.017545576138903098,0.0011929294152063453,77.77832376155521,,
2,450,128,20,101,0,tardos,0.5,0,income,,,0.006088652302289095,0.00014778290754097027,1.0367617702159024,,
2,450,128,20,102,0,tardos,0.5,0,age,0.0005342974808505079,5.4056897638761375e-05,0.0023628606662488717,2.230871360208004e-05,0.040232179601362925,0.0023955038235926596,0.9999832091799262
2,450,128,20,102,0,tardos,0.5,0,workclass,,,0.005527744905022319,0.0001219394550213207,12.41995024722828,,
2,450,128,20,102,0,tardos,0.5,0,fnlwgt,0.0006376468686475733,0.010207879443116987,0.005463337390578268,0.00011871264798085915,1048.2512822087788,0.005036700347040957,0.8013209811765283
2,450,128,20,102,0,tardos,0.5,0,education,,,0.002319976584431535,2.1561426661087746e-05,20.160007370780995,,
2,450,128,20,102,0,tardos,0.5,0,education-num,9.827707994224019e-05,0.00014769625319627601,0.0018270580899285515,1.3335958309564461e-05,0.002272657473664806,0.00033782746230152927,1.0
2,450,128,20,102,0,tardos,0.5,0,marital-status,,,0.038782169981912654,0.004367715479592833,8.397162249316668,,
2,450,128,20,102,0,tardos,0.5,0,occupation,,,0.004603781623430965,8.457059107914511e-05,11.523417585454991,,
2,450,128,20,102,0,tardos,0.5,0,relationship,,,0.009976651385542146,0.00039154581730322627,5.055864377629679,,
2,450,128,20,102,0,tardos,0.5,0,race,,,0.011304463635221468,0.0005056100441041742,7.102853106477073,,
2,450,128,20,102,0,tardos,0.5,0,sex,,,0.0001153832865066911,5.32511291540872e-08,0.6768219649273671,,
2,450,128,20,102,0,tardos,0.5,0,capital-gain,0.007019267698896087,0.2720335369657955,0.12975849035730894,0.061024513627762844,701.9197506219095,0.021805227112189463,3.721189332238063e-07
2,450,128,20,102,0,tardos,0.5,0,capital-loss,0.006348697108138828,0.12747394521130936,0.07249078714252565,0.01938199582948824,27.65492460305277,0.015079389453640846,0.0012054138490762134
2,450,128,20,102,0,tardos,0.5,0,hours-per-week,0.0005236639049219691,0.014818235728636405,0.011221950683191722,0.0005022581618361824,0.18380885107951156,0.008844937194803615,0.1555957216313577
2,450,128,20,102,0,tardos,0.5,0,native-country,,,0.017334451417866558,0.0011665347278443721,77.81038665888639,,
2,450,128,20,102,0,tardos,0.5,0,income,,,0.007168535220065901,0.0002047327886831301,1.0367617702159024,,
2,450,128,20,103,0,tardos,0.5,0,age,0.001006751080059217,0.00015013135285527965,0.0027376875174256066,2.9996849878676033e-05,0.07693252664230177,0.003378274623015265,0.9921143531218256
2,450,128,20,103,0,tardos,0.5,0,workclass,,,0.005529174634513486,0.00012185578335637708,12.415343509105986,,
2,450,128,20,103,0,tardos,0.5,0,fnlwgt,0.0008210492681088162,0.012645700505312002,0.006126239090088448,0.00014860796459899363,1235.7659469918012,0.0060194711464636175,0.5947213684111854
2,450,128,20,103,0,tardos,0.5,0,education,,,0.002135460995457991,1.8250213463325368e-05,20.159270292681427,,
2,450,128,20,103,0,tardos,0.5,0,education-num,7.57552491221484e-05,0.0005969577451818026,0.0016989601570462972,1.1555173656852455e-05,0.0020576763612910175,0.00039925063726542476,1.0
2,450,128,20,103,0,tardos,0.5,0,marital-status,,,0.04123306138582079,0.004883144011045775,8.391449894045023,,
2,450,128,20,103,0,tardos,0.5,0,occupation,,,0.004709663627984209,8.889428004113487e-05,11.514572648260188,,
2,450,128,20,103,0,tardos,0.5,0,relationship,,,0.008394876488770605,0.00027874075712859683,5.062129541475999,,
2,450,128,20,103,0,tardos,0.5,0,race,,,0.0127933658112104,0.0006461608644786885,7.103958723626425,,
2,450,128,20,103,0,tardos,0.5,0,sex,,,0.00016155935817774777,1.0441142896840659e-07,0.6776818893768618,,
2,450,128,20,103,0,tardos,0.5,0,capital-gain,0.006971499032271734,0.2617755993973245,0.1263143971412738,0.05782795595193959,697.1429317281365,0.023617210773624886,2.5472117741889582e-08
2,450,128,20,103,0,tardos,0.5,0,capital-loss,0.0063301615793302755,0.12148677208982357,0.07073264805784878,0.018514286971752364,27.57418383956263,0.015601486440834034,0.0007152440132512744
2,450,128,20,103,0,tardos,0.5,0,hours-per-week,0.00084425527220806,0.014666498761072795,0.01098864608173088,0.0004814911659278292,0.18285679186757092,0.009704861644298401,0.09254258827600803
2,450,128,20,103,0,tardos,0.5,0,native-country,,,0.01708394158501828,0.0011378946934547864,77.80191026074138,,
2,450,128,20,103,0,tardos,0.5,0,income,,,0.006490693557616198,0.00016790699159060368,1.0367617702159024,,
2,450,128,20,104,0,tardos,0.5,0,age,0.0010652293082783284,0.0006501940513842883,0.0030675692926886663,3.7625184275296045e-05,0.07776173950431474,0.004023217960136327,0.9538065440253649
2,450,128,20,104,0,tardos,0.5,0,workclass,,,0.005695277287079951,0.00012938078802358054,12.419090322778784,,
2,450,128,20,104,0,tardos,0.5,0,fnlwgt,0.0002927787391445192,0.009399672831761187,0.004582280918117268,8.30365941672665e-05,743.594668468415,0.00319400509812362,0.9961810817831245
2,450,128,20,104,0,tardos,0.5,0,education,,,0.002584975960893288,2.6679000730326708e-05,20.16178864285495,,
2,450,128,20,104,0,tardos,0.5,0,education-num,0.00011670403243139542,0.0006121615929917713,0.0019244839304880194,1.4788399640225624e-05,0.002487638586038442,0.0004913853997113166,1.0
2,450,128,20,104,0,tardos,0.5,0,marital-status,,,0.040117510727988734,0.004648827617685512,8.395626669942569,,
2,450,128,20,104,0,tardos,0.5,0,occupation,,,0.004808721932418154,9.227385378158463e-05,11.527840054052394,,
2,450,128,20,104,0,tardos,0.5,0,relationship,,,0.009306865374288298,0.0003413253612316844,5.061945271951107,,
2,450,128,20,104,0,tardos,0.5,0,race,,,0.012189603111281852,0.0005873160953082295,7.100764718528301,,
2,450,128,20,104,0,tardos,0.5,0,sex,,,0.0003691789232208889,5.451041984931657e-07,0.6768219649273671,,
2,450,128,20,104,0,tardos,0.5,0,capital-gain,0.0070386290914903876,0.2657479031058537,0.1281750403148864,0.059482346974845925,703.8558705199453,0.023770768711034673,2.0095451093803688e-08
2,450,128,20,104,0,tardos,0.5,0,capital-loss,0.006563382103277853,0.12309242337423146,0.0722151092976076,0.019249653341846626,28.590092441878348,0.016399987715364994,0.0003110628970579279
2,450,128,20,104,0,tardos,0.5,0,hours-per-week,0.00047352253760445134,0.011190403385995992,0.010335159940225132,0.0004258520986564886,0.16734744018918313,0.00859924449494795,0.17888288646707506
2,450,128,20,104,0,tardos,0.5,0,native-country,,,0.016687584857544513,0.0010855722777625687,77.80270876201591,,
2,450,128,20,104,0,tardos,0.5,0,income,,,0.007419396337890013,0.0002192828582004841,1.0367617702159024,,
2,450,128,20,105,0,tardos,0.5,0,age,0.0011586261907576409,0.00011398850026061202,0.002919158243507979,3.407244973934937e-05,0.08513252049998438,0.0039003716102085084,0.9646073803810207
2,450,128,20,105,0,tardos,0.5,0,workclass,,,0.00475195268339169,9.016492239263384e-05,12.423574214551152,,
2,450,128,20,105,0,tardos,0.5,0,fnlwgt,0.0005698283698737554,0.007109624551159343,0.005523178452953645,0.00012120384093440146,916.7191425324846,0.004944565584595106,0.8190106462532939
2,450,128,20,105,0,tardos,0.5,0,education,,,0.002359064022471233,2.2262520779621167e-05,20.16092871840545,,
2,450,128,20,105,0,tardos,0.5,0,education-num,0.00010646683660411326,0.0003021852972819838,0.002252659942223181,2.021105334856874e-05,0.0019655415988453447,0.00036853904978348395,1.0
2,450,128,20,105,0,tardos,0.5,0,marital-status,,,0.04140517844268611,0.004925455233636233,8.392309818494518,,
2,450,128,20,105,0,tardos,0.5,0,occupation,,,0.004586212687047874,8.39360901655449e-05,11.520714965756579,,
2,450,128,20,105,0,tardos,0.5,0,relationship,,,0.008439456042271915,0.00028193693047732447,5.0666134332483646,,
2,450,128,20,105,0,tardos,0.5,0,race,,,0.011939807348053676,0.0005632382962524285,7.105985688400234,,
2,450,128,20,105,0,tardos,0.5,0,sex,,,0.0005309378128813783,1.127783391847016e-06,0.6796474309757072,,
2,450,128,20,105,0,tardos,0.5,0,capital-gain,0.007105340854704578,0.2725683727689788,0.13055680194930155,0.061769465965541726,710.5269801296027,0.023340806486287335,3.8879837243110274e-08
2,450,128,20,105,0,tardos,0.5,0,capital-loss,0.006662496771969624,0.12534832325488648,0.07342004464740723,0.019894931216557974,29.02183593869963,0.01655354565277478,0.0002637792273213791
2,450,128,20,105,0,tardos,0.5,0,hours-per-week,0.0001673468134221133,0.017216412069637303,0.011484959564746502,0.0005265125254464498,0.20195939928134854,0.008875648782285556,0.15286339269493876
2,450,128,20,105,0,tardos,0.5,0,native-country,,,0.017553024808869812,0.0011978041275890925,77.8051042658395,,
2,450,128,20,105,0,tardos,0.5,0,income,,,0.006390208233591604,0.00016275726382256224,1.0367617702159024,,
2,450,128,20,106,0,tardos,0.5,0,age,0.000898208757177762,0.0027872569790097436,0.0036428405297057446,5.30925461055616e-05,0.07607260219280727,0.004084641135100264,0.9477298708035101
2,450,128,20,106,0,tardos,0.5,0,workclass,,,0.005272213880425464,0.00011099345955131051,12.419090322778786,,
2,450,128,20,106,0,tardos,0.5,0,fnlwgt,0.00038754466296152327,0.005982982034290893,0.004979446078938552,9.926118843453532e-05,729.2192193114453,0.00417677589754617,0.9377666111117312
2,450,128,20,106,0,tardos,0.5,0,education,,,0.0018838537141854632,1.4180467915529846e-05,20.15791898283222,,
2,450,128,20,106,0,tardos,0.5,0,education-num,6.756549246027533e-05,0.0004357811641182105,0.001184007925998538,5.615925202344885e-06,0.0012591750867601515,0.00027640428733766154,1.0
2,450,128,20,106,0,tardos,0.5,0,marital-status,,,0.04234384414942854,0.005137897156514075,8.386351770523017,,
2,450,128,20,106,0,tardos,0.5,0,occupation,,,0.004456258101392253,7.966782511267193e-05,11.514572648260188,,
2,450,128,20,106,0,tardos,0.5,0,relationship,,,0.008825821389556949,0.00030790219396342673,5.061023924326648,,
2,450,128,20,106,0,tardos,0.5,0,race,,,0.011605910126103234,0.0005326958937870265,7.103713030926568,,
2,450,128,20,106,0,tardos,0.5,0,sex,,,0.0006694906582684638,1.7932793601323996e-06,0.680384509075274,,
2,450,128,20,106,0,tardos,0.5,0,capital-gain,0.006512249023476077,0.24917439211661724,0.12078018530446329,0.052904004072759185,651.218390098582,0.02266515156168425,1.0704515950535387e-07
2,450,128,20,106,0,tardos,0.5,0,capital-loss,0.006405220247909914,0.12537262780899944,0.07186630231946248,0.019107598218973013,27.901139399895605,0.01547864009090627,0.0008099998109746304
2,450,128,20,106,0,tardos,0.5,0,hours-per-week,0.0003961168018080935,0.011677134296724113,0.010553488990312792,0.00044398616511189204,0.17517889499708184,0.008015724332790769,0.24509983501281785
2,450,128,20,106,0,tardos,0.5,0,native-country,,,0.016952057708082908,0.0011190367265741926,77.78041214950402,,
2,450,128,20,106,0,tardos,0.5,0,income,,,0.006942671905725736,0.0001920582944911816,1.0367617702159024,,
2,450,128,20,107,0,tardos,0.5,0,age,0.0010046475466700495,0.0014813810256670567,0.0031752829834014932,4.033354487876679e-05,0.08052578237769081,0.0039617947851724455,0.9594312248991484
2,450,128,20,107,0,tardos,0.5,0,workclass,,,0.005448263211729197,0.00011836376918944187,12.41743189705476,,
2,450,128,20,107,0,tardos,0.5,0,fnlwgt,0.0005751621517776192,0.009540447263324144,0.005610414847540195,0.00012428845369790448,905.9724209944458,0.005098123522004894,0.7892418556176153
2,450,128,20,107,0,tardos,0.5,0,education,,,0.0022319058280614507,1.989667478785622e-05,20.16013021713092,,
2,450,128,20,107,0,tardos,0.5,0,education-num,0.0001801746465607342,7.433920077895536e-05,0.0018904670833029763,1.428839750144987e-05,0.0027026196984121093,0.0004913853997112749,1.0
2,450,128,20,107,0,tardos,0.5,0,marital-status,,,0.0408411250537716,0.004797607355699098,8.391204201345168,,
2,450,128,20,107,0,tardos,0.5,0,occupation,,,0.004546595247194576,8.256616762701368e-05,11.519732194957157,,
2,450,128,20,107,0,tardos,0.5,0,relationship,,,0.008948944241584005,0.0003159989921388603,5.061269617026504,,
2,450,128,20,107,0,tardos,0.5,0,race,,,0.011934058021151422,0.0005632213484134826,7.1024845674272905,,
2,450,128,20,107,0,tardos,0.5,0,sex,,,0.00041549209027900655,6.906321990171171e-07,0.6790331992260681,,
2,450,128,20,107,0,tardos,0.5,0,capital-gain,0.0067886840227082915,0.2533746404787627,0.12334258663851813,0.055015944509649785,678.861613586805,0.02364792236110691,2.4295452031774143e-08
2,450,128,20,107,0,tardos,0.5,0,capital-loss,0.005910267340561811,0.11209144513833437,0.06585911918144696,0.016100504741156395,25.745124535487257,0.014864408341267121,0.0014867380231595151
2,450,128,20,107,0,tardos,0.5,0,hours-per-week,0.0006339749130203779,0.014092591975234216,0.011023546285969332,0.0004846932734396928,0.18816989650194985,0.009643438469334492,0.09619661700131732
2,450,128,20,107,0,tardos,0.5,0,native-country,,,0.016355469670043067,0.0010404180122902528,77.81960013513098,,
2,450,128,20,107,0,tardos,0.5,0,income,,,0.006189187621817312,0.00015269517021367952,1.0367617702159024,,
2,450,128,20,108,0,tardos,0.5,0,age,0.000715622058997375,0.0005143003795036484,0.0021973867758853416,1.9295111159619708e-05,0.055925800804643655,0.002303369061146754,0.9999939740455374
2,450,128,20,108,0,tardos,0.5,0,workclass,,,0.00408550849445846,6.66307641287655e-05,12.426583950124382,,
2,450,128,20,108,0,tardos,0.5,0,fnlwgt,0.0006949475007540124,0.007644362879146773,0.0052478133453981515,0.00010971001590383122,1045.9825865298974,0.005435950984306381,0.719722851227038
2,450,128,20,108,0,tardos,0.5,0,education,,,0.001955013075550875,1.5293049881350668e-05,20.15902459998157,,
2,450,128,20,108,0,tardos,0.5,0,education-num,0.00014741561991336028,0.000316935711991673,0.001652325388993009,1.0928693685369415e-05,0.0022112342987009133,0.0004606738122293619,1.0
2,450,128,20,108,0,tardos,0.5,0,marital-status,,,0.039137255894327254,0.00443682126702207,8.39925063726544,,
2,450,128,20,108,0,tardos,0.5,0,occupation,,,0.0043059169213923955,7.411977493932157e-05,11.520100734006942,,
2,450,128,20,108,0,tardos,0.5,0,relationship,,,0.008277134495983881,0.00027107424120775527,5.064955007524339,,
2,450,128,20,108,0,tardos,0.5,0,race,,,0.012327822546071388,0.0006005682847146949,7.10217745155247,,
2,450,128,20,108,0,tardos,0.5,0,sex,,,0.00020772405679155936,1.7260930447541558e-07,0.6779275820767174,,
2,450,128,20,108,0,tardos,0.5,0,capital-gain,0.006786017923137986,0.2601347451152352,0.12495223980289061,0.05666562968285299,678.5950062958735,0.02284942108657595,8.145002870603206e-08
2,450,128,20,108,0,tardos,0.5,0,capital-loss,0.006492835697321822,0.12445031284525773,0.07330551886086278,0.01977877507879397,28.282792297533796,0.016338564540401057,0.000332127220881879
2,450,128,20,108,0,tardos,0.5,0,hours-per-week,3.447219003078897e-05,0.014276144260384828,0.010699861626368748,0.000456683993936668,0.1842695248917413,0.007585762108043376,0.3044932799581467
2,450,128,20,108,0,tardos,0.5,0,native-country,,,0.016259323405950755,0.0010297390431573262,77.80012898866742,,
2,450,128,20,108,0,tardos,0.5,0,income,,,0.007168535220065901,0.0002047327886831301,1.0367617702159024,,
2,450,128,20,109,0,tardos,0.5,0,age,0.0009150370242911997,0.00014318053157057626,0.0030704432706816776,3.7679202880111314e-05,0.06814901262246251,0.0035932557353889893,0.9840797654029226
2,450,128,20,109,0,tardos,0.5,0,workclass,,,0.005362676319115448,0.00011458282369562842,12.41337796750714,,
