exp_no,n_users,code_length,collusion_size,confidence,detected_tot,detected_correct,detected_incorrect,undetected
5,100,16,4,1,13,2,11,2
5,100,16,4,1.5,6,2,4,2
5,100,16,5,0.3,48,5,43,0
5,100,16,5,0.5,26,3,23,2
5,100,16,5,1,12,4,8,1
5,100,16,5,1.5,9,3,6,2
5,100,16,10,0.3,49,7,42,3
5,100,16,10,0.5,26,7,19,3
5,100,16,10,1,14,4,10,6
5,100,16,10,1.5,4,1,3,9
5,100,16,15,0.3,32,8,24,7
5,100,16,15,0.5,42,10,32,5
5,100,16,15,1,14,7,7,8
5,100,16,15,1.5,6,3,3,12
5,100,16,20,0.3,34,12,22,8
5,100,16,20,0.5,38,11,27,9
5,100,16,20,1,16,8,8,12
5,100,16,20,1.5,7,3,4,17
5,100,16,50,0.3,47,27,20,23
5,100,16,50,0.5,33,21,12,29
5,100,16,50,1,21,15,6,35
5,100,16,50,1.5,8,6,2,44
5,100,16,100,0.3,37,37,0,63
5,100,16,100,0.5,37,37,0,63
5,100,16,100,1,22,22,0,78
5,100,16,100,1.5,7,7,0,93
5,100,32,2,0.3,33,1,32,1
5,100,32,2,0.5,29,2,27,0
5,100,32,2,1,14,2,12,0
5,100,32,2,1.5,5,1,4,1
5,100,32,3,0.3,35,3,32,0
5,100,32,3,0.5,23,3,20,0
5,100,32,3,1,12,3,9,0
5,100,32,3,1.5,8,3,5,0
5,100,32,4,0.3,34,3,31,1
5,100,32,4,0.5,41,4,37,0
5,100,32,4,1,10,4,6,0
5,100,32,4,1.5,9,4,5,0
5,100,32,5,0.3,34,4,30,1
5,100,32,5,0.5,33,5,28,0
5,100,32,5,1,16,3,13,2
5,100,32,5,1.5,7,4,3,1
5,100,32,10,0.3,30,8,22,2
5,100,32,10,0.5,30,8,22,2
5,100,32,10,1,13,6,7,4
5,100,32,10,1.5,2,1,1,9
5,100,32,15,0.3,41,12,29,3
5,100,32,15,0.5,27,11,16,4
5,100,32,15,1,14,8,6,7
5,100,32,15,1.5,5,3,2,12
5,100,32,20,0.3,36,17,19,3
5,100,32,20,0.5,33,11,22,9
5,100,32,20,1,21,11,10,9
5,100,32,20,1.5,4,2,2,18
5,100,32,50,0.3,38,26,12,24
5,100,32,50,0.5,28,18,10,32
5,100,32,50,1,18,14,4,36
5,100,32,50,1.5,4,4,0,46
5,100,32,100,0.3,45,45,0,55
5,100,32,100,0.5,29,29,0,71
5,100,32,100,1,13,13,0,87
5,100,32,100,1.5,9,9,0,91
5,100,64,2,0.3,40,2,38,0
5,100,64,2,0.5,25,2,23,0
5,100,64,2,1,9,2,7,0
5,100,64,2,1.5,4,2,2,0
5,100,64,3,0.3,32,3,29,0
5,100,64,3,0.5,23,3,20,0
5,100,64,3,1,11,3,8,0
5,100,64,3,1.5,7,3,4,0
5,100,64,4,0.3,34,4,30,0
5,100,64,4,0.5,29,4,25,0
5,100,64,4,1,12,4,8,0
5,100,64,4,1.5,7,3,4,1
5,100,64,5,0.3,42,5,37,0
5,100,64,5,0.5,21,5,16,0
5,100,64,5,1,14,5,9,0
5,100,64,5,1.5,6,5,1,0
5,100,64,10,0.3,32,8,24,2
5,100,64,10,0.5,29,8,21,2
5,100,64,10,1,16,7,9,3
5,100,64,10,1.5,9,7,2,3
5,100,64,15,0.3,38,13,25,2
5,100,64,15,0.5,29,13,16,2
5,100,64,15,1,19,9,10,6
5,100,64,15,1.5,5,4,1,11
5,100,64,20,0.3,34,18,16,2
5,100,64,20,0.5,33,16,17,4
5,100,64,20,1,15,10,5,10
5,100,64,20,1.5,5,4,1,16
5,100,64,50,0.3,40,31,9,19
5,100,64,50,0.5,27,20,7,30
5,100,64,50,1,14,10,4,40
5,100,64,50,1.5,6,4,2,46
5,100,64,100,0.3,43,43,0,57
5,100,64,100,0.5,34,34,0,66
5,100,64,100,1,17,17,0,83
5,100,64,100,1.5,7,7,0,93
5,100,128,2,0.3,33,2,31,0
5,100,128,2,0.5,20,2,18,0
5,100,128,2,1,10,2,8,0
5,100,128,2,1.5,4,2,2,0
5,100,128,3,0.3,32,3,29,0
5,100,128,3,0.5,26,3,23,0
5,100,128,3,1,7,3,4,0
5,100,128,3,1.5,3,3,0,0
5,100,128,4,0.3,39,4,35,0
5,100,128,4,0.5,25,4,21,0
5,100,128,4,1,14,4,10,0
5,100,128,4,1.5,6,4,2,0
5,100,128,5,0.3,32,5,27,0
5,100,128,5,0.5,21,5,16,0
5,100,128,5,1,11,5,6,0
5,100,128,5,1.5,6,5,1,0
5,100,128,10,0.3,36,10,26,0
5,100,128,10,0.5,30,10,20,0
5,100,128,10,1,14,9,5,1
5,100,128,10,1.5,6,6,0,4
5,100,128,15,0.3,31,14,17,1
5,100,128,15,0.5,27,12,15,3
5,100,128,15,1,17,14,3,1
5,100,128,15,1.5,10,7,3,8
5,100,128,20,0.3,41,20,21,0
5,100,128,20,0.5,31,16,15,4
5,100,128,20,1,18,11,7,9
5,100,128,20,1.5,9,9,0,11
5,100,128,50,0.3,41,29,12,21
5,100,128,50,0.5,32,29,3,21
5,100,128,50,1,17,16,1,34
5,100,128,50,1.5,4,4,0,46
5,100,128,100,0.3,34,34,0,66
5,100,128,100,0.5,29,29,0,71
5,100,128,100,1,15,15,0,85
5,100,128,100,1.5,8,8,0,92
5,100,256,2,0.3,25,2,23,0
5,100,256,2,0.5,23,2,21,0
5,100,256,2,1,4,2,2,0
5,100,256,2,1.5,2,2,0,0
5,100,256,3,0.3,25,3,22,0
5,100,256,3,0.5,19,3,16,0
5,100,256,3,1,6,3,3,0
5,100,256,3,1.5,3,3,0,0
5,100,256,4,0.3,22,4,18,0
5,100,256,4,0.5,20,4,16,0
5,100,256,4,1,7,4,3,0
5,100,256,4,1.5,5,4,1,0
5,100,256,5,0.3,25,5,20,0
5,100,256,5,0.5,16,5,11,0
5,100,256,5,1,6,5,1,0
5,100,256,5,1.5,5,5,0,0
5,100,256,10,0.3,30,10,20,0
5,100,256,10,0.5,23,9,14,1
5,100,256,10,1,15,10,5,0
5,100,256,10,1.5,9,9,0,1
5,100,256,15,0.3,31,14,17,1
5,100,256,15,0.5,24,15,9,0
5,100,256,15,1,17,14,3,1
5,100,256,15,1.5,10,10,0,5
5,100,256,20,0.3,30,20,10,0
5,100,256,20,0.5,29,19,10,1
5,100,256,20,1,20,19,1,1
5,100,256,20,1.5,10,9,1,11
5,100,256,50,0.3,35,32,3,18
5,100,256,50,0.5,34,31,3,19
5,100,256,50,1,16,15,1,35
5,100,256,50,1.5,9,9,0,41
5,100,256,100,0.3,31,31,0,69
5,100,256,100,0.5,26,26,0,74
5,100,256,100,1,16,16,0,84
5,100,256,100,1.5,7,7,0,93
5,100,512,2,0.3,20,2,18,0
5,100,512,2,0.5,13,2,11,0
5,100,512,2,1,4,2,2,0
5,100,512,2,1.5,2,2,0,0
5,100,512,3,0.3,18,3,15,0
5,100,512,3,0.5,15,3,12,0
5,100,512,3,1,4,3,1,0
5,100,512,3,1.5,3,3,0,0
5,100,512,4,0.3,24,4,20,0
5,100,512,4,0.5,10,4,6,0
5,100,512,4,1,4,4,0,0
5,100,512,4,1.5,4,4,0,0
5,100,512,5,0.3,23,5,18,0
5,100,512,5,0.5,14,5,9,0
5,100,512,5,1,5,5,0,0
5,100,512,5,1.5,6,5,1,0
5,100,512,10,0.3,21,10,11,0
5,100,512,10,0.5,15,10,5,0
5,100,512,10,1,11,10,1,0
5,100,512,10,1.5,10,10,0,0
5,100,512,15,0.3,24,15,9,0
5,100,512,15,0.5,17,15,2,0
5,100,512,15,1,15,15,0,0
5,100,512,15,1.5,11,11,0,4
5,100,512,20,0.3,29,20,9,0
5,100,512,20,0.5,20,19,1,1
5,100,512,20,1,18,18,0,2
5,100,512,20,1.5,12,12,0,8
5,100,512,50,0.3,36,34,2,16
5,100,512,50,0.5,36,36,0,14
5,100,512,50,1,19,19,0,31
5,100,512,50,1.5,9,9,0,41
5,100,512,100,0.3,38,38,0,62
5,100,512,100,0.5,30,30,0,70
5,100,512,100,1,18,18,0,82
5,100,512,100,1.5,6,6,0,94
5,100,1024,2,0.3,14,2,12,0
5,100,1024,2,0.5,12,2,10,0
5,100,1024,2,1,2,2,0,0
5,100,1024,2,1.5,2,2,0,0
5,100,1024,3,0.3,10,3,7,0
5,100,1024,3,0.5,9,3,6,0
5,100,1024,3,1,3,3,0,0
5,100,1024,3,1.5,3,3,0,0
5,100,1024,4,0.3,11,4,7,0
5,100,1024,4,0.5,6,4,2,0
5,100,1024,4,1,4,4,0,0
5,100,1024,4,1.5,4,4,0,0
5,100,1024,5,0.3,13,5,8,0
5,100,1024,5,0.5,7,5,2,0
5,100,1024,5,1,5,5,0,0
5,100,1024,5,1.5,5,5,0,0
5,100,1024,10,0.3,16,10,6,0
5,100,1024,10,0.5,13,10,3,0
5,100,1024,10,1,10,10,0,0
5,100,1024,10,1.5,10,10,0,0
5,100,1024,15,0.3,18,15,3,0
5,100,1024,15,0.5,16,15,1,0
5,100,1024,15,1,15,15,0,0
5,100,1024,15,1.5,15,15,0,0
5,100,1024,20,0.3,21,20,1,0
5,100,1024,20,0.5,20,20,0,0
5,100,1024,20,1,19,19,0,1
5,100,1024,20,1.5,17,17,0,3
5,100,1024,50,0.3,47,47,0,3
5,100,1024,50,0.5,43,43,0,7
5,100,1024,50,1,19,19,0,31
5,100,1024,50,1.5,4,4,0,46
5,100,1024,100,0.3,38,38,0,62
5,100,1024,100,0.5,29,29,0,71
5,100,1024,100,1,16,16,0,84
5,100,1024,100,1.5,5,5,0,95
5,100,2048,2,0.3,9,2,7,0
5,100,2048,2,0.5,3,2,1,0
5,100,2048,2,1,2,2,0,0
5,100,2048,2,1.5,2,2,0,0
5,100,2048,3,0.3,7,3,4,0
5,100,2048,3,0.5,3,3,0,0
5,100,2048,3,1,3,3,0,0
5,100,2048,3,1.5,3,3,0,0
5,100,2048,4,0.3,6,4,2,0
5,100,2048,4,0.5,5,4,1,0
5,100,2048,4,1,4,4,0,0
5,100,2048,4,1.5,4,4,0,0
5,100,2048,5,0.3,7,5,2,0
5,100,2048,5,0.5,5,5,0,0
5,100,2048,5,1,5,5,0,0
5,100,2048,5,1.5,5,5,0,0
5,100,2048,10,0.3,12,10,2,0
5,100,2048,10,0.5,10,10,0,0
5,100,2048,10,1,10,10,0,0
5,100,2048,10,1.5,10,10,0,0
5,100,2048,15,0.3,18,15,3,0
5,100,2048,15,0.5,15,15,0,0
5,100,2048,15,1,15,15,0,0
5,100,2048,15,1.5,15,15,0,0
5,100,2048,20,0.3,20,20,0,0
5,100,2048,20,0.5,20,20,0,0
5,100,2048,20,1,20,20,0,0
5,100,2048,20,1.5,18,18,0,2
5,100,2048,50,0.3,46,46,0,4
5,100,2048,50,0.5,41,41,0,9
5,100,2048,50,1,21,21,0,29
5,100,2048,50,1.5,2,2,0,48
5,100,2048,100,0.3,37,37,0,63
5,100,2048,100,0.5,27,27,0,73
5,100,2048,100,1,17,17,0,83
5,100,2048,100,1.5,10,10,0,90
5,1000,64,2,0.3,361,2,359,0
5,1000,64,2,0.5,266,2,264,0
5,1000,64,2,1,186,2,184,0
5,1000,64,2,1.5,52,2,50,0
5,1000,64,3,0.3,343,3,340,0
5,1000,64,3,0.5,254,3,251,0
5,1000,64,3,1,142,3,139,0
5,1000,64,3,1.5,79,3,76,0
5,1000,64,4,0.3,342,4,338,0
5,1000,64,4,0.5,343,4,339,0
5,1000,64,4,1,142,3,139,1
5,1000,64,4,1.5,43,4,39,0
5,1000,64,5,0.3,369,5,364,0
5,1000,64,5,0.5,259,5,254,0
5,1000,64,5,1,138,5,133,0
5,1000,64,5,1.5,64,5,59,0
5,1000,64,10,0.3,355,10,345,0
5,1000,64,10,0.5,250,9,241,1
5,1000,64,10,1,132,9,123,1
5,1000,64,10,1.5,82,4,78,6
5,1000,64,15,0.3,359,13,346,2
5,1000,64,15,0.5,268,12,256,3
5,1000,64,15,1,137,11,126,4
5,1000,64,15,1.5,74,7,67,8
5,1000,64,20,0.3,351,13,338,7
5,1000,64,20,0.5,299,17,282,3
5,1000,64,20,1,154,12,142,8
5,1000,64,20,1.5,61,10,51,10
5,1000,64,50,0.3,376,36,340,14
5,1000,64,50,0.5,279,30,249,20
5,1000,64,50,1,140,22,118,28
5,1000,64,50,1.5,56,12,44,38
5,1000,64,100,0.3,355,59,296,41
5,1000,64,100,0.5,284,46,238,54
5,1000,64,100,1,148,28,120,72
5,1000,64,100,1.5,57,14,43,86
5,1000,16,2,0.3,395,2,393,0
5,1000,16,2,0.5,249,1,248,1
5,1000,16,2,1,229,2,227,0
5,1000,16,2,1.5,48,1,47,1
5,1000,16,3,0.3,403,3,400,0
5,1000,16,3,0.5,387,3,384,0
5,1000,16,3,1,113,2,111,1
5,1000,16,3,1.5,42,2,40,1
5,1000,16,4,0.3,406,3,403,1
5,1000,16,4,0.5,401,4,397,0
5,1000,16,4,1,125,1,124,3
5,1000,16,4,1.5,98,3,95,1
5,1000,16,5,0.3,381,5,376,0
5,1000,16,5,0.5,396,4,392,1
5,1000,16,5,1,217,3,214,2
5,1000,16,5,1.5,45,3,42,2
5,1000,16,10,0.3,430,8,422,2
5,1000,16,10,0.5,397,8,389,2
5,1000,16,10,1,113,1,112,9
5,1000,16,10,1.5,104,4,100,6
5,1000,16,15,0.3,415,12,403,3
5,1000,16,15,0.5,241,10,231,5
5,1000,16,15,1,212,8,204,7
5,1000,16,15,1.5,45,7,38,8
5,1000,16,20,0.3,428,16,412,4
5,1000,16,20,0.5,397,10,387,10
5,1000,16,20,1,117,4,113,16
5,1000,16,20,1.5,47,1,46,19
5,1000,16,50,0.3,429,28,401,22
5,1000,16,50,0.5,249,15,234,35
5,1000,16,50,1,121,11,110,39
5,1000,16,50,1.5,100,13,87,37
5,1000,16,100,0.3,410,57,353,43
5,1000,16,100,0.5,226,34,192,66
5,1000,16,100,1,123,21,102,79
5,1000,16,100,1.5,36,2,34,98
5,1000,32,2,0.3,439,2,437,0
5,1000,32,2,0.5,291,2,289,0
5,1000,32,2,1,198,2,196,0
5,1000,32,2,1.5,56,1,55,1
5,1000,32,3,0.3,443,3,440,0
5,1000,32,3,0.5,299,3,296,0
5,1000,32,3,1,196,3,193,0
5,1000,32,3,1.5,53,3,50,0
5,1000,32,4,0.3,443,4,439,0
5,1000,32,4,0.5,302,4,298,0
5,1000,32,4,1,204,4,200,0
5,1000,32,4,1.5,64,3,61,1
5,1000,32,5,0.3,422,4,418,1
5,1000,32,5,0.5,284,5,279,0
5,1000,32,5,1,185,5,180,0
5,1000,32,5,1.5,45,4,41,1
5,1000,32,10,0.3,458,10,448,0
5,1000,32,10,0.5,309,7,302,3
5,1000,32,10,1,196,7,189,3
5,1000,32,10,1.5,59,6,53,4
5,1000,32,15,0.3,332,9,323,6
5,1000,32,15,0.5,319,12,307,3
5,1000,32,15,1,190,6,184,9
5,1000,32,15,1.5,56,5,51,10
5,1000,32,20,0.3,423,17,406,3
5,1000,32,20,0.5,299,12,287,8
5,1000,32,20,1,190,7,183,13
5,1000,32,20,1.5,63,7,56,13
5,1000,32,50,0.3,436,34,402,16
5,1000,32,50,0.5,329,28,301,22
5,1000,32,50,1,183,19,164,31
5,1000,32,50,1.5,53,7,46,43
5,1000,32,100,0.3,337,45,292,55
5,1000,32,100,0.5,343,46,297,54
5,1000,32,100,1,179,35,144,65
5,1000,32,100,1.5,60,14,46,86
5,1000,64,2,0.3,354,2,352,0
5,1000,64,2,0.5,290,2,288,0
5,1000,64,2,1,136,2,134,0
5,1000,64,2,1.5,57,2,55,0
5,1000,64,3,0.3,375,3,372,0
5,1000,64,3,0.5,269,3,266,0
5,1000,64,3,1,130,3,127,0
5,1000,64,3,1.5,64,3,61,0
5,1000,64,4,0.3,378,4,374,0
5,1000,64,4,0.5,327,4,323,0
5,1000,64,4,1,154,4,150,0
5,1000,64,4,1.5,60,4,56,0
5,1000,64,5,0.3,377,5,372,0
5,1000,64,5,0.5,254,5,249,0
5,1000,64,5,1,182,5,177,0
5,1000,64,5,1.5,51,5,46,0
5,1000,64,10,0.3,358,10,348,0
5,1000,64,10,0.5,278,8,270,2
5,1000,64,10,1,175,9,166,1
5,1000,64,10,1.5,83,6,77,4
5,1000,64,15,0.3,360,12,348,3
5,1000,64,15,0.5,281,13,268,2
5,1000,64,15,1,131,10,121,5
5,1000,64,15,1.5,50,8,42,7
5,1000,64,20,0.3,342,19,323,1
5,1000,64,20,0.5,337,16,321,4
5,1000,64,20,1,134,14,120,6
5,1000,64,20,1.5,60,8,52,12
5,1000,64,50,0.3,337,31,306,19
5,1000,64,50,0.5,278,32,246,18
5,1000,64,50,1,150,21,129,29
5,1000,64,50,1.5,65,9,56,41
5,1000,64,100,0.3,397,63,334,37
5,1000,64,100,0.5,288,53,235,47
5,1000,64,100,1,135,26,109,74
5,1000,64,100,1.5,62,17,45,83
5,1000,128,2,0.3,395,2,393,0
5,1000,128,2,0.5,307,2,305,0
5,1000,128,2,1,152,2,150,0
5,1000,128,2,1.5,63,2,61,0
5,1000,128,3,0.3,379,3,376,0
5,1000,128,3,0.5,273,3,270,0
5,1000,128,3,1,157,3,154,0
5,1000,128,3,1.5,67,3,64,0
5,1000,128,4,0.3,391,4,387,0
5,1000,128,4,0.5,279,4,275,0
5,1000,128,4,1,166,4,162,0
5,1000,128,4,1.5,67,4,63,0
5,1000,128,5,0.3,409,5,404,0
5,1000,128,5,0.5,338,5,333,0
5,1000,128,5,1,177,5,172,0
5,1000,128,5,1.5,54,5,49,0
5,1000,128,10,0.3,349,10,339,0
5,1000,128,10,0.5,284,9,275,1
5,1000,128,10,1,140,9,131,1
5,1000,128,10,1.5,56,8,48,2
5,1000,128,15,0.3,379,15,364,0
5,1000,128,15,0.5,279,14,265,1
5,1000,128,15,1,137,13,124,2
5,1000,128,15,1.5,54,12,42,3
5,1000,128,20,0.3,405,20,385,0
5,1000,128,20,0.5,273,18,255,2
5,1000,128,20,1,153,16,137,4
5,1000,128,20,1.5,53,13,40,7
5,1000,128,50,0.3,414,48,366,2
5,1000,128,50,0.5,294,37,257,13
5,1000,128,50,1,153,25,128,25
5,1000,128,50,1.5,62,18,44,32
5,1000,128,100,0.3,370,68,302,32
5,1000,128,100,0.5,320,61,259,39
5,1000,128,100,1,162,40,122,60
5,1000,128,100,1.5,61,14,47,86
5,1000,256,2,0.3,366,2,364,0
5,1000,256,2,0.5,303,2,301,0
5,1000,256,2,1,138,2,136,0
5,1000,256,2,1.5,60,2,58,0
5,1000,256,3,0.3,369,3,366,0
5,1000,256,3,0.5,284,3,281,0
5,1000,256,3,1,145,3,142,0
5,1000,256,3,1.5,51,3,48,0
5,1000,256,4,0.3,400,4,396,0
5,1000,256,4,0.5,315,4,311,0
5,1000,256,4,1,139,4,135,0
5,1000,256,4,1.5,62,4,58,0
5,1000,256,5,0.3,370,5,365,0
5,1000,256,5,0.5,298,5,293,0
5,1000,256,5,1,145,5,140,0
5,1000,256,5,1.5,53,5,48,0
5,1000,256,10,0.3,379,10,369,0
5,1000,256,10,0.5,301,10,291,0
5,1000,256,10,1,144,10,134,0
5,1000,256,10,1.5,51,10,41,0
5,1000,256,15,0.3,370,15,355,0
5,1000,256,15,0.5,320,15,305,0
5,1000,256,15,1,155,15,140,0
5,1000,256,15,1.5,64,15,49,0
5,1000,256,20,0.3,360,20,340,0
5,1000,256,20,0.5,306,20,286,0
5,1000,256,20,1,161,19,142,1
5,1000,256,20,1.5,55,19,36,1
5,1000,256,50,0.3,396,46,350,4
5,1000,256,50,0.5,299,45,254,5
5,1000,256,50,1,154,39,115,11
5,1000,256,50,1.5,75,27,48,23
5,1000,256,100,0.3,353,80,273,20
5,1000,256,100,0.5,279,75,204,25
5,1000,256,100,1,159,62,97,38
5,1000,256,100,1.5,70,37,33,63
5,1000,512,2,0.3,382,2,380,0
5,1000,512,2,0.5,292,2,290,0
5,1000,512,2,1,130,2,128,0
5,1000,512,2,1.5,41,2,39,0
5,1000,512,3,0.3,342,3,339,0
5,1000,512,3,0.5,278,3,275,0
5,1000,512,3,1,134,3,131,0
5,1000,512,3,1.5,31,3,28,0
5,1000,512,4,0.3,329,4,325,0
5,1000,512,4,0.5,273,4,269,0
5,1000,512,4,1,128,4,124,0
5,1000,512,4,1.5,38,4,34,0
5,1000,512,5,0.3,361,5,356,0
5,1000,512,5,0.5,295,5,290,0
5,1000,512,5,1,122,5,117,0
5,1000,512,5,1.5,39,5,34,0
5,1000,512,10,0.3,350,10,340,0
5,1000,512,10,0.5,289,10,279,0
5,1000,512,10,1,125,10,115,0
5,1000,512,10,1.5,52,10,42,0
5,1000,512,15,0.3,345,15,330,0
5,1000,512,15,0.5,242,15,227,0
5,1000,512,15,1,123,15,108,0
5,1000,512,15,1.5,54,15,39,0
5,1000,512,20,0.3,339,20,319,0
5,1000,512,20,0.5,271,20,251,0
5,1000,512,20,1,153,20,133,0
5,1000,512,20,1.5,50,19,31,1
5,1000,512,50,0.3,358,50,308,0
5,1000,512,50,0.5,306,48,258,2
5,1000,512,50,1,138,46,92,4
5,1000,512,50,1.5,62,38,24,12
5,1000,512,100,0.3,371,91,280,9
5,1000,512,100,0.5,308,83,225,17
5,1000,512,100,1,148,64,84,36
5,1000,512,100,1.5,69,46,23,54
5,1000,1024,2,0.3,368,2,366,0
5,1000,1024,2,0.5,234,2,232,0
5,1000,1024,2,1,102,2,100,0
5,1000,1024,2,1.5,37,2,35,0
5,1000,1024,3,0.3,317,3,314,0
5,1000,1024,3,0.5,243,3,240,0
5,1000,1024,3,1,90,3,87,0
5,1000,1024,3,1.5,28,3,25,0
5,1000,1024,4,0.3,330,4,326,0
5,1000,1024,4,0.5,250,4,246,0
5,1000,1024,4,1,109,4,105,0
5,1000,1024,4,1.5,35,4,31,0
5,1000,1024,5,0.3,339,5,334,0
5,1000,1024,5,0.5,252,5,247,0
5,1000,1024,5,1,91,5,86,0
5,1000,1024,5,1.5,25,5,20,0
5,1000,1024,10,0.3,331,10,321,0
5,1000,1024,10,0.5,252,10,242,0
5,1000,1024,10,1,97,10,87,0
5,1000,1024,10,1.5,29,10,19,0
5,1000,1024,15,0.3,319,15,304,0
5,1000,1024,15,0.5,238,15,223,0
5,1000,1024,15,1,82,15,67,0
5,1000,1024,15,1.5,38,15,23,0
5,1000,1024,20,0.3,314,20,294,0
5,1000,1024,20,0.5,240,20,220,0
5,1000,1024,20,1,86,20,66,0
5,1000,1024,20,1.5,38,20,18,0
5,1000,1024,50,0.3,327,50,277,0
5,1000,1024,50,0.5,238,50,188,0
5,1000,1024,50,1,113,50,63,0
5,1000,1024,50,1.5,63,45,18,5
5,1000,1024,100,0.3,325,97,228,3
5,1000,1024,100,0.5,259,99,160,1
5,1000,1024,100,1,145,88,57,12
5,1000,1024,100,1.5,88,70,18,30
5,1000,2048,2,0.3,313,2,311,0
5,1000,2048,2,0.5,225,2,223,0
5,1000,2048,2,1,65,2,63,0
5,1000,2048,2,1.5,18,2,16,0
5,1000,2048,3,0.3,294,3,291,0
5,1000,2048,3,0.5,195,3,192,0
5,1000,2048,3,1,53,3,50,0
5,1000,2048,3,1.5,9,3,6,0
5,1000,2048,4,0.3,312,4,308,0
5,1000,2048,4,0.5,210,4,206,0
5,1000,2048,4,1,68,4,64,0
5,1000,2048,4,1.5,18,4,14,0
5,1000,2048,5,0.3,292,5,287,0
5,1000,2048,5,0.5,191,5,186,0
5,1000,2048,5,1,51,5,46,0
5,1000,2048,5,1.5,11,5,6,0
5,1000,2048,10,0.3,281,10,271,0
5,1000,2048,10,0.5,209,10,199,0
5,1000,2048,10,1,68,10,58,0
5,1000,2048,10,1.5,16,10,6,0
5,1000,2048,15,0.3,278,15,263,0
5,1000,2048,15,0.5,186,15,171,0
5,1000,2048,15,1,62,15,47,0
5,1000,2048,15,1.5,25,15,10,0
5,1000,2048,20,0.3,263,20,243,0
5,1000,2048,20,0.5,201,20,181,0
5,1000,2048,20,1,69,20,49,0
5,1000,2048,20,1.5,27,20,7,0
5,1000,2048,50,0.3,282,50,232,0
5,1000,2048,50,0.5,199,50,149,0
5,1000,2048,50,1,96,50,46,0
5,1000,2048,50,1.5,58,50,8,0
5,1000,2048,100,0.3,285,99,186,1
5,1000,2048,100,0.5,219,99,120,1
5,1000,2048,100,1,121,97,24,3
5,1000,2048,100,1.5,83,81,2,19
6,10,64,2,0.3,2,2,0,0
6,10,64,2,0.5,2,2,0,0
6,10,64,2,1,2,2,0,0
6,10,64,2,1.5,1,1,0,1
6,10,64,3,0.3,3,3,0,0
6,10,64,3,0.5,3,3,0,0
6,10,64,3,1,2,2,0,1
6,10,64,3,1.5,1,1,0,2
6,10,64,4,0.3,3,3,0,1
6,10,64,4,0.5,4,4,0,0
6,10,64,4,1,2,2,0,2
6,10,64,4,1.5,1,1,0,3
6,10,64,5,0.3,5,5,0,0
6,10,64,5,0.5,4,4,0,1
6,10,64,5,1,3,3,0,2
6,10,64,5,1.5,1,1,0,4
6,10,64,10,0.3,5,5,0,5
6,10,64,10,0.5,5,5,0,5
6,10,64,10,1,2,2,0,8
6,10,64,10,1.5,0,0,0,10
6,10,16,2,0.3,5,2,3,0
6,10,16,2,0.5,3,2,1,0
6,10,16,2,1,4,2,2,0
6,10,16,2,1.5,2,1,1,1
6,10,16,3,0.3,4,3,1,0
6,10,16,3,0.5,3,2,1,1
6,10,16,3,1,2,2,0,1
6,10,16,3,1.5,2,2,0,1
6,10,16,4,0.3,4,3,1,1
6,10,16,4,0.5,2,2,0,2
6,10,16,4,1,2,1,1,3
6,10,16,4,1.5,1,1,0,3
6,10,16,5,0.3,4,4,0,1
6,10,16,5,0.5,4,2,2,3
6,10,16,5,1,2,2,0,3
6,10,16,5,1.5,1,1,0,4
6,10,16,10,0.3,3,3,0,7
6,10,16,10,0.5,3,3,0,7
6,10,16,10,1,1,1,0,9
6,10,16,10,1.5,1,1,0,9
6,10,32,2,0.3,3,2,1,0
6,10,32,2,0.5,3,2,1,0
6,10,32,2,1,2,2,0,0
6,10,32,2,1.5,1,1,0,1
6,10,32,3,0.3,3,3,0,0
6,10,32,3,0.5,4,3,1,0
6,10,32,3,1,2,2,0,1
6,10,32,3,1.5,1,1,0,2
6,10,32,4,0.3,4,4,0,0
6,10,32,4,0.5,4,4,0,0
6,10,32,4,1,1,1,0,3
6,10,32,4,1.5,1,1,0,3
6,10,32,5,0.3,4,3,1,2
6,10,32,5,0.5,4,4,0,1
6,10,32,5,1,2,2,0,3
6,10,32,5,1.5,1,1,0,4
6,10,32,10,0.3,4,4,0,6
6,10,32,10,0.5,3,3,0,7
6,10,32,10,1,2,2,0,8
6,10,32,10,1.5,1,1,0,9
6,10,64,2,0.3,3,2,1,0
6,10,64,2,0.5,2,2,0,0
6,10,64,2,1,2,2,0,0
6,10,64,2,1.5,2,2,0,0
6,10,64,3,0.3,3,3,0,0
6,10,64,3,0.5,3,3,0,0
6,10,64,3,1,2,2,0,1
6,10,64,3,1.5,1,1,0,2
6,10,64,4,0.3,4,4,0,0
6,10,64,4,0.5,4,4,0,0
6,10,64,4,1,2,2,0,2
6,10,64,4,1.5,1,1,0,3
6,10,64,5,0.3,5,5,0,0
6,10,64,5,0.5,5,5,0,0
6,10,64,5,1,2,2,0,3
6,10,64,5,1.5,1,1,0,4
6,10,64,10,0.3,5,5,0,5
6,10,64,10,0.5,5,5,0,5
6,10,64,10,1,2,2,0,8
6,10,64,10,1.5,0,0,0,10
6,10,128,2,0.3,2,2,0,0
6,10,128,2,0.5,2,2,0,0
6,10,128,2,1,2,2,0,0
6,10,128,2,1.5,2,2,0,0
6,10,128,3,0.3,3,3,0,0
6,10,128,3,0.5,3,3,0,0
6,10,128,3,1,3,3,0,0
6,10,128,3,1.5,1,1,0,2
6,10,128,4,0.3,4,4,0,0
