Id,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
3900,53,Private,104501,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,55,United-States,>50K
3901,18,?,437851,Some-college,10,Never-married,?,Own-child,White,Male,0,0,48,United-States,<=50K
3902,22,?,131230,Some-college,10,Never-married,?,Own-child,White,Male,0,0,37,United-States,<=50K
3903,23,Private,495888,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,El-Salvador,<=50K
3904,69,Private,185691,11th,7,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,20,United-States,<=50K
3905,56,Private,201822,7th-8th,4,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,2002,40,United-States,<=50K
3906,53,Local-gov,549341,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,35,United-States,<=50K
3907,28,Private,247445,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,3325,0,40,United-States,<=50K
3908,28,Private,199566,Bachelors,13,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,40,United-States,<=50K
3909,33,Self-emp-inc,139057,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,84,Taiwan,>50K
3910,48,Private,185039,HS-grad,9,Divorced,Sales,Unmarried,White,Female,2635,0,30,United-States,<=50K
3911,61,Private,166124,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
3912,49,Private,82649,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,5013,0,45,United-States,<=50K
3913,48,Private,109275,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
3914,32,Private,408328,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
3915,51,Private,186338,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
3916,27,?,130856,Bachelors,13,Never-married,?,Not-in-family,White,Male,0,0,40,United-States,<=50K
3917,19,Private,251579,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,14,United-States,<=50K
3918,47,Private,359259,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K
3919,19,Private,22546,Bachelors,13,Never-married,Transport-moving,Own-child,White,Male,0,0,60,United-States,<=50K
3920,59,Private,53684,Some-college,10,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,40,United-States,<=50K
3921,29,Private,183627,11th,7,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
3922,22,Private,73203,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
3923,57,Private,108426,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,48,England,<=50K
3924,50,Private,116287,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,3942,0,60,Columbia,<=50K
3925,45,Self-emp-inc,145697,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,30,United-States,<=50K
3926,52,Private,326156,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,>50K
3927,53,Private,201127,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,United-States,>50K
3928,36,Private,250791,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,48,United-States,<=50K
3929,46,Private,328216,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
3930,20,Private,400443,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,<=50K
3931,75,Private,95985,5th-6th,3,Widowed,Other-service,Unmarried,Black,Male,0,0,10,United-States,<=50K
3932,32,Local-gov,127651,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Jamaica,>50K
3933,28,Private,250679,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
3934,53,Private,103950,Masters,14,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
3935,17,Private,200199,11th,7,Never-married,Sales,Own-child,White,Female,0,0,35,United-States,<=50K
3936,46,State-gov,295791,Assoc-voc,11,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,38,United-States,<=50K
3937,39,Private,191841,Assoc-acdm,12,Separated,Prof-specialty,Not-in-family,White,Female,0,0,30,United-States,<=50K
3938,38,Private,82622,Some-college,10,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
3939,42,Private,160728,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,60,United-States,<=50K
3940,63,Local-gov,109849,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,21,United-States,<=50K
3941,28,Private,339897,1st-4th,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,43,Mexico,<=50K
3942,28,?,37215,Bachelors,13,Never-married,?,Own-child,White,Male,0,0,45,United-States,<=50K
3943,49,?,371299,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,35,United-States,<=50K
3944,43,Private,421837,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Mexico,<=50K
3945,38,Private,29702,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
3946,39,Private,117381,HS-grad,9,Never-married,Tech-support,Not-in-family,White,Male,0,0,62,England,<=50K
3947,42,?,240027,HS-grad,9,Divorced,?,Not-in-family,Black,Female,0,0,40,United-States,<=50K
3948,40,Private,338740,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
3949,45,?,28359,HS-grad,9,Separated,?,Unmarried,White,Female,0,0,10,United-States,<=50K
3950,29,?,315026,HS-grad,9,Divorced,?,Unmarried,White,Female,0,0,40,United-States,<=50K
3951,24,Federal-gov,314525,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,1741,45,United-States,<=50K
3952,30,Private,173005,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,50,United-States,>50K
3953,44,Private,286750,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,<=50K
3954,40,Private,163985,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,24,United-States,<=50K
3955,30,Private,219318,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,White,Female,0,0,35,Puerto-Rico,<=50K
3956,42,Private,44121,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,1876,40,United-States,<=50K
3957,52,Self-emp-not-inc,103794,Assoc-voc,11,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,35,United-States,<=50K
3958,42,Private,310632,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,>50K
3959,39,Private,153976,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,52,United-States,>50K
3960,43,Private,174575,Some-college,10,Divorced,Craft-repair,Unmarried,White,Male,0,0,45,United-States,<=50K
3961,62,Self-emp-not-inc,82388,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,10566,0,40,United-States,<=50K
3962,30,Private,207253,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,England,<=50K
3963,83,?,251951,HS-grad,9,Widowed,?,Not-in-family,White,Female,0,0,20,United-States,<=50K
3964,39,Private,746786,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,>50K
3965,41,Private,308296,HS-grad,9,Married-civ-spouse,Transport-moving,Wife,White,Female,2597,0,20,United-States,<=50K
3966,49,Private,101825,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1977,30,United-States,>50K
3967,25,Private,109009,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
3968,33,Private,413363,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,2002,40,United-States,<=50K
3969,59,?,117751,Assoc-acdm,12,Divorced,?,Not-in-family,White,Male,0,1876,8,United-States,<=50K
3970,44,State-gov,296326,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,90,United-States,<=50K
3971,36,Private,208358,9th,5,Divorced,Handlers-cleaners,Not-in-family,White,Male,4650,0,39,United-States,<=50K
3972,40,Private,120277,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,Ireland,<=50K
3973,21,Private,193219,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,Female,0,0,35,Jamaica,<=50K
3974,41,Private,86399,Some-college,10,Separated,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,<=50K
3975,24,Private,215251,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,20,United-States,<=50K
3976,67,Self-emp-not-inc,124470,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,<=50K
3977,24,Private,228649,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Male,0,0,38,United-States,<=50K
3978,50,Self-emp-not-inc,386397,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,<=50K
3979,48,Private,96798,Masters,14,Divorced,Sales,Not-in-family,White,Male,0,0,35,United-States,<=50K
3980,55,?,106707,Assoc-acdm,12,Married-civ-spouse,?,Husband,Black,Male,0,0,20,United-States,>50K
3981,29,Private,159768,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,3325,0,40,Ecuador,<=50K
3982,50,Private,139464,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,36,United-States,<=50K
3983,64,State-gov,550848,10th,6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
3984,49,Private,68505,9th,5,Divorced,Other-service,Not-in-family,Black,Male,0,0,37,United-States,<=50K
3985,20,Private,122215,HS-grad,9,Never-married,Other-service,Own-child,Black,Male,0,0,52,United-States,<=50K
3986,33,Private,159442,HS-grad,9,Separated,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
3987,37,Private,80638,Bachelors,13,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,30,China,<=50K
3988,52,Private,48358,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K
3989,22,Private,191324,Some-college,10,Never-married,Protective-serv,Own-child,White,Male,0,0,25,United-States,<=50K
3990,77,?,147284,HS-grad,9,Widowed,?,Not-in-family,White,Female,0,0,14,United-States,<=50K
3991,19,State-gov,73009,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,15,United-States,<=50K
3992,52,Private,177858,HS-grad,9,Divorced,Craft-repair,Other-relative,White,Male,0,0,55,United-States,>50K
3993,42,Private,163003,Bachelors,13,Married-spouse-absent,Tech-support,Own-child,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
3994,35,Private,95551,HS-grad,9,Separated,Exec-managerial,Not-in-family,White,Female,0,0,36,United-States,<=50K
3995,27,Private,125298,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,50,United-States,<=50K
3996,54,State-gov,198186,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Female,0,0,38,United-States,<=50K
3997,37,Private,295949,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1628,40,United-States,<=50K
3998,37,Private,182668,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,35,United-States,<=50K
3999,28,Private,124905,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,30,United-States,<=50K
4000,63,Private,171635,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
4001,19,Private,376240,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,42,United-States,<=50K
4002,28,Private,157391,Bachelors,13,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K
4003,23,?,114357,Some-college,10,Never-married,?,Not-in-family,White,Male,0,0,40,United-States,<=50K
4004,44,Private,178134,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,>50K
4005,31,Private,207201,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
4006,35,Private,124483,Bachelors,13,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Male,0,0,42,?,>50K
4007,64,Private,102103,HS-grad,9,Divorced,Priv-house-serv,Not-in-family,White,Female,0,0,50,United-States,<=50K
4008,40,Private,92036,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,>50K
4009,59,Local-gov,236426,Assoc-acdm,12,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,<=50K
4010,22,Private,400966,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
4011,40,Private,404573,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,44,United-States,<=50K
4012,35,Private,227571,7th-8th,4,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Mexico,<=50K
4013,20,Private,145917,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,15,United-States,<=50K
4014,35,Local-gov,190226,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
4015,28,Private,356555,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,United-States,<=50K
4016,28,Private,66473,HS-grad,9,Divorced,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
4017,37,?,172256,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,0,20,United-States,<=50K
4018,72,?,118902,Doctorate,16,Married-civ-spouse,?,Husband,White,Male,0,2392,6,United-States,>50K
4019,25,Self-emp-inc,163039,Assoc-acdm,12,Never-married,Sales,Not-in-family,White,Male,0,0,60,United-States,<=50K
4020,37,Private,89559,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
4021,19,?,35507,Some-college,10,Never-married,?,Own-child,White,Female,0,0,45,United-States,<=50K
4022,31,Private,163303,Assoc-voc,11,Separated,Sales,Own-child,White,Female,0,0,38,United-States,<=50K
4023,41,Private,192712,HS-grad,9,Never-married,Adm-clerical,Other-relative,White,Female,0,1408,40,United-States,<=50K
4024,31,Private,381153,10th,6,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K
4025,44,Private,222434,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
4026,20,Private,34706,Some-college,10,Never-married,Exec-managerial,Not-in-family,Black,Male,0,0,47,United-States,<=50K
4027,57,Self-emp-not-inc,47857,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,<=50K
4028,26,Private,195216,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,12,United-States,<=50K
4029,44,Self-emp-inc,103643,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,5013,0,60,Greece,<=50K
4030,29,Local-gov,329426,HS-grad,9,Never-married,Protective-serv,Not-in-family,White,Male,0,0,49,United-States,<=50K
4031,36,Private,183612,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
4032,40,Private,184105,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
4033,21,Private,211385,Assoc-acdm,12,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Male,0,0,35,Jamaica,<=50K
4034,21,Private,61777,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,70,United-States,<=50K
4035,34,Self-emp-not-inc,320194,Prof-school,15,Separated,Prof-specialty,Unmarried,White,Male,0,0,48,United-States,>50K
4036,24,Private,199444,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,15,United-States,<=50K
4037,28,Private,312588,10th,6,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
4038,35,Private,168675,HS-grad,9,Separated,Transport-moving,Own-child,White,Male,0,0,50,United-States,<=50K
4039,35,Private,87556,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
4040,38,State-gov,220421,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
4041,44,Federal-gov,404599,HS-grad,9,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
4042,39,Private,99065,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,0,0,40,Poland,>50K
4043,57,Local-gov,109973,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,>50K
4044,19,Private,246652,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K
4045,29,Private,57423,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,48,United-States,<=50K
4046,23,Private,291248,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,Black,Male,0,0,40,United-States,<=50K
4047,50,Private,163708,HS-grad,9,Widowed,Other-service,Unmarried,White,Female,34095,0,40,United-States,<=50K
4048,51,Self-emp-not-inc,240358,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,20,United-States,<=50K
4049,28,Private,25955,Assoc-voc,11,Divorced,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
4050,44,Private,101593,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,<=50K
4051,29,Self-emp-not-inc,227890,Bachelors,13,Never-married,Other-service,Not-in-family,Black,Male,0,0,40,United-States,<=50K
4052,31,Private,225053,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,45,United-States,<=50K
4053,27,Private,228472,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,>50K
4054,34,Private,245378,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
4055,34,Self-emp-inc,156623,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,7688,0,50,Philippines,>50K
4056,27,Private,35032,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,1485,40,United-States,>50K
4057,31,Private,258849,Assoc-voc,11,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
4058,46,Private,190115,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
4059,39,Private,63910,Some-college,10,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
4060,40,Private,37306,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,>50K
4061,28,Private,210867,11th,7,Divorced,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
4062,18,Private,263024,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
4063,51,Private,306785,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
4064,58,Self-emp-inc,104333,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,0,50,United-States,<=50K
4065,66,Private,340734,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,47,United-States,<=50K
4066,36,Self-emp-not-inc,288585,HS-grad,9,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Female,0,0,20,South,<=50K
4067,38,Private,241765,11th,7,Divorced,Handlers-cleaners,Not-in-family,White,Female,0,0,60,United-States,<=50K
4068,25,?,111058,Assoc-acdm,12,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K
4069,25,Private,104662,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,0,0,22,United-States,<=50K
4070,90,Private,313986,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
4071,41,Local-gov,52037,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
4072,34,?,146589,HS-grad,9,Separated,?,Unmarried,Black,Female,0,0,40,United-States,<=50K
4073,33,Private,131776,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,914,0,40,Germany,<=50K
4074,33,?,254221,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
4075,35,Private,152909,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1887,45,United-States,>50K
4076,39,Self-emp-not-inc,48612,HS-grad,9,Never-married,Craft-repair,Own-child,Black,Female,0,0,20,United-States,<=50K
4077,59,Private,160362,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,<=50K
4078,19,Private,387215,Some-college,10,Never-married,Tech-support,Own-child,White,Male,0,1719,16,United-States,<=50K
4079,39,Private,187046,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,4064,0,38,United-States,<=50K
4080,19,?,208874,Some-college,10,Never-married,?,Own-child,White,Male,0,0,40,United-States,<=50K
4081,27,Private,169631,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,40,United-States,<=50K
4082,52,Private,202956,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
4083,59,Self-emp-not-inc,80467,HS-grad,9,Divorced,Other-service,Own-child,White,Female,0,0,24,United-States,<=50K
4084,28,Private,407672,Some-college,10,Divorced,Craft-repair,Unmarried,White,Female,0,0,28,United-States,<=50K
4085,37,Private,243425,HS-grad,9,Divorced,Other-service,Other-relative,White,Female,0,0,50,Peru,<=50K
4086,50,?,174964,10th,6,Married-civ-spouse,?,Husband,White,Male,0,0,99,United-States,<=50K
4087,36,Private,347491,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
4088,34,Self-emp-not-inc,146161,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K
4089,23,Private,449432,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
4090,19,?,175499,11th,7,Never-married,?,Own-child,White,Male,0,0,30,United-States,<=50K
4091,33,Private,288825,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,2258,84,United-States,<=50K
4092,27,Local-gov,134813,Masters,14,Never-married,Craft-repair,Own-child,White,Male,0,0,52,United-States,<=50K
4093,31,Local-gov,190401,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
4094,21,Private,260617,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,36,United-States,<=50K
4095,31,Private,45604,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,54,United-States,<=50K
4096,59,Private,67841,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,>50K
4097,40,Local-gov,244522,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,48,United-States,>50K
4098,19,Private,430471,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
4099,47,Private,194698,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K
4100,34,Private,94235,Bachelors,13,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
4101,64,Private,188330,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,78,United-States,<=50K
4102,51,Local-gov,146181,7th-8th,5,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,<=50K
4103,21,Private,177125,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,20,United-States,<=50K
4104,30,Self-emp-inc,68330,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K
4105,46,Private,95636,Some-college,10,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,45,United-States,<=50K
4106,40,Private,238329,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,45,United-States,<=50K
4107,52,Private,416129,Preschool,1,Married-civ-spouse,Other-service,Not-in-family,White,Male,0,0,40,El-Salvador,<=50K
4108,23,Private,285004,Bachelors,13,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Male,0,0,50,Taiwan,<=50K
4109,90,?,256514,Bachelors,13,Widowed,?,Other-relative,White,Female,991,0,35,United-States,<=50K
4110,30,Private,186294,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,50,United-States,<=50K
4111,43,Private,188786,Some-college,10,Divorced,Transport-moving,Other-relative,White,Male,0,0,45,United-States,<=50K
4112,38,State-gov,31352,Some-college,10,Divorced,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,United-States,>50K
4113,22,Private,197613,Assoc-voc,11,Never-married,Other-service,Not-in-family,White,Female,0,0,30,United-States,<=50K
4114,33,Local-gov,161942,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,1055,0,40,United-States,<=50K
4115,34,Private,275438,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,5178,0,40,United-States,>50K
4116,65,Private,361721,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,35,United-States,<=50K
4117,50,Private,144968,HS-grad,9,Divorced,Tech-support,Own-child,White,Male,0,0,15,United-States,<=50K
4118,29,Private,190539,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,6849,0,48,United-States,<=50K
4119,25,Private,178037,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
4120,54,Private,306985,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
4121,49,Private,87928,HS-grad,9,Married-AF-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
4122,44,Private,242619,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
4123,24,Private,154165,9th,5,Divorced,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
4124,25,Private,511331,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,38,United-States,<=50K
4125,65,Local-gov,221026,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,20,United-States,<=50K
4126,56,Self-emp-not-inc,222182,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,45,Mexico,<=50K
4127,39,Self-emp-not-inc,126569,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,60,United-States,>50K
4128,23,Federal-gov,202344,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,<=50K
4129,20,Private,190423,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,20,United-States,<=50K
4130,24,Private,238917,5th-6th,3,Never-married,Craft-repair,Unmarried,White,Male,0,0,43,El-Salvador,<=50K
4131,41,Private,221947,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1887,50,United-States,>50K
4132,40,Self-emp-inc,37997,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,<=50K
4133,55,Private,147098,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
4134,38,Private,278253,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,48,United-States,<=50K
